date,count,bucket,word,wordsmallcaps,average,industry,atv,
09/01/06,83.33,Sports shops,Sports shops,sports shops,below,offline,,
10/01/06,88.19,Sports shops,Sports shops,sports shops,below,offline,,
11/01/06,90.83,Sports shops,Sports shops,sports shops,below,offline,,
12/01/06,114.23,Sports shops,Sports shops,sports shops,above,offline,,
01/01/07,81.03,Sports shops,Sports shops,sports shops,below,offline,,
02/01/07,68.47,Sports shops,Sports shops,sports shops,below,offline,,
03/01/07,78.39,Sports shops,Sports shops,sports shops,below,offline,,
04/01/07,93.36,Sports shops,Sports shops,sports shops,below,offline,,
05/01/07,95.90,Sports shops,Sports shops,sports shops,below,offline,,
06/01/07,91.95,Sports shops,Sports shops,sports shops,below,offline,,
07/01/07,104.17,Sports shops,Sports shops,sports shops,above,offline,,
08/01/07,106.60,Sports shops,Sports shops,sports shops,above,offline,,
09/01/07,88.02,Sports shops,Sports shops,sports shops,below,offline,,
10/01/07,92.85,Sports shops,Sports shops,sports shops,below,offline,,
11/01/07,92.45,Sports shops,Sports shops,sports shops,below,offline,,
12/01/07,118.46,Sports shops,Sports shops,sports shops,above,offline,,
01/01/08,82.44,Sports shops,Sports shops,sports shops,below,offline,,
02/01/08,76.72,Sports shops,Sports shops,sports shops,below,offline,,
03/01/08,84.76,Sports shops,Sports shops,sports shops,below,offline,,
04/01/08,87.01,Sports shops,Sports shops,sports shops,below,offline,,
05/01/08,98.77,Sports shops,Sports shops,sports shops,below,offline,,
06/01/08,99.48,Sports shops,Sports shops,sports shops,below,offline,,
07/01/08,104.50,Sports shops,Sports shops,sports shops,above,offline,,
08/01/08,101.63,Sports shops,Sports shops,sports shops,above,offline,,
09/01/08,95.08,Sports shops,Sports shops,sports shops,below,offline,,
10/01/08,86.99,Sports shops,Sports shops,sports shops,below,offline,,
11/01/08,87.68,Sports shops,Sports shops,sports shops,below,offline,,
12/01/08,121.40,Sports shops,Sports shops,sports shops,above,offline,,
01/01/09,83.57,Sports shops,Sports shops,sports shops,below,offline,,
02/01/09,72.28,Sports shops,Sports shops,sports shops,below,offline,,
03/01/09,90.68,Sports shops,Sports shops,sports shops,below,offline,,
04/01/09,98.25,Sports shops,Sports shops,sports shops,below,offline,,
05/01/09,100.17,Sports shops,Sports shops,sports shops,above,offline,,
06/01/09,105.36,Sports shops,Sports shops,sports shops,above,offline,,
07/01/09,112.57,Sports shops,Sports shops,sports shops,above,offline,,
08/01/09,103.62,Sports shops,Sports shops,sports shops,above,offline,,
09/01/09,102.19,Sports shops,Sports shops,sports shops,above,offline,,
10/01/09,93.44,Sports shops,Sports shops,sports shops,below,offline,,
11/01/09,98.99,Sports shops,Sports shops,sports shops,below,offline,,
12/01/09,123.98,Sports shops,Sports shops,sports shops,above,offline,,
01/01/10,79.31,Sports shops,Sports shops,sports shops,below,offline,,
02/01/10,76.07,Sports shops,Sports shops,sports shops,below,offline,,
03/01/10,97.48,Sports shops,Sports shops,sports shops,below,offline,,
04/01/10,101.96,Sports shops,Sports shops,sports shops,above,offline,,
05/01/10,101.86,Sports shops,Sports shops,sports shops,above,offline,,
06/01/10,114.45,Sports shops,Sports shops,sports shops,above,offline,,
07/01/10,114.85,Sports shops,Sports shops,sports shops,above,offline,,
08/01/10,114.02,Sports shops,Sports shops,sports shops,above,offline,,
09/01/10,100.19,Sports shops,Sports shops,sports shops,above,offline,,
10/01/10,96.70,Sports shops,Sports shops,sports shops,below,offline,,
11/01/10,112.03,Sports shops,Sports shops,sports shops,above,offline,,
12/01/10,131.34,Sports shops,Sports shops,sports shops,above,offline,,
01/01/11,91.03,Sports shops,Sports shops,sports shops,below,offline,,
02/01/11,82.42,Sports shops,Sports shops,sports shops,below,offline,,
03/01/11,96.98,Sports shops,Sports shops,sports shops,below,offline,,
04/01/11,107.19,Sports shops,Sports shops,sports shops,above,offline,,
05/01/11,117.84,Sports shops,Sports shops,sports shops,above,offline,,
06/01/11,114.70,Sports shops,Sports shops,sports shops,above,offline,,
07/01/11,123.23,Sports shops,Sports shops,sports shops,above,offline,,
08/01/11,130.07,Sports shops,Sports shops,sports shops,above,offline,,
09/01/11,104.90,Sports shops,Sports shops,sports shops,above,offline,,
10/01/11,101.51,Sports shops,Sports shops,sports shops,above,offline,,
11/01/11,108.37,Sports shops,Sports shops,sports shops,above,offline,,
12/01/11,134.08,Sports shops,Sports shops,sports shops,above,offline,,
01/01/12,95.39,Sports shops,Sports shops,sports shops,below,offline,,
02/01/12,89.25,Sports shops,Sports shops,sports shops,below,offline,,
03/01/12,99.28,Sports shops,Sports shops,sports shops,below,offline,,
04/01/12,108.96,Sports shops,Sports shops,sports shops,above,offline,,
05/01/12,107.87,Sports shops,Sports shops,sports shops,above,offline,,
06/01/12,108.70,Sports shops,Sports shops,sports shops,above,offline,,
07/01/12,125.13,Sports shops,Sports shops,sports shops,above,offline,,
08/01/12,137.43,Sports shops,Sports shops,sports shops,above,offline,,
09/01/12,107.68,Sports shops,Sports shops,sports shops,above,offline,,
10/01/12,109.51,Sports shops,Sports shops,sports shops,above,offline,,
11/01/12,105.21,Sports shops,Sports shops,sports shops,above,offline,,
12/01/12,133.73,Sports shops,Sports shops,sports shops,above,offline,,
01/01/13,98.58,Sports shops,Sports shops,sports shops,below,offline,,
02/01/13,88.82,Sports shops,Sports shops,sports shops,below,offline,,
03/01/13,95.82,Sports shops,Sports shops,sports shops,below,offline,,
04/01/13,107.55,Sports shops,Sports shops,sports shops,above,offline,,
05/01/13,118.58,Sports shops,Sports shops,sports shops,above,offline,,
06/01/13,111.23,Sports shops,Sports shops,sports shops,above,offline,,
07/01/13,133.15,Sports shops,Sports shops,sports shops,above,offline,,
08/01/13,128.59,Sports shops,Sports shops,sports shops,above,offline,,
09/01/13,114.09,Sports shops,Sports shops,sports shops,above,offline,,
10/01/13,104.74,Sports shops,Sports shops,sports shops,above,offline,,
11/01/13,107.09,Sports shops,Sports shops,sports shops,above,offline,,
12/01/13,124.06,Sports shops,Sports shops,sports shops,above,offline,,
01/01/14,100.61,Sports shops,Sports shops,sports shops,above,offline,,
02/01/14,88.10,Sports shops,Sports shops,sports shops,below,offline,,
03/01/14,104.90,Sports shops,Sports shops,sports shops,above,offline,,
04/01/14,113.64,Sports shops,Sports shops,sports shops,above,offline,,
01/01/05,65.55,Jewellers,Jewellers,jewellers,below,offline,,
02/01/05,68.70,Jewellers,Jewellers,jewellers,below,offline,,
03/01/05,69.32,Jewellers,Jewellers,jewellers,below,offline,,
04/01/05,67.51,Jewellers,Jewellers,jewellers,below,offline,,
05/01/05,71.98,Jewellers,Jewellers,jewellers,below,offline,,
06/01/05,76.97,Jewellers,Jewellers,jewellers,below,offline,,
07/01/05,78.95,Jewellers,Jewellers,jewellers,below,offline,,
08/01/05,79.49,Jewellers,Jewellers,jewellers,below,offline,,
09/01/05,72.37,Jewellers,Jewellers,jewellers,below,offline,,
10/01/05,72.00,Jewellers,Jewellers,jewellers,below,offline,,
11/01/05,91.31,Jewellers,Jewellers,jewellers,below,offline,,
12/01/05,214.48,Jewellers,Jewellers,jewellers,above,offline,,
01/01/06,66.98,Jewellers,Jewellers,jewellers,below,offline,,
02/01/06,67.66,Jewellers,Jewellers,jewellers,below,offline,,
03/01/06,70.63,Jewellers,Jewellers,jewellers,below,offline,,
04/01/06,65.34,Jewellers,Jewellers,jewellers,below,offline,,
05/01/06,76.56,Jewellers,Jewellers,jewellers,below,offline,,
06/01/06,76.22,Jewellers,Jewellers,jewellers,below,offline,,
07/01/06,83.64,Jewellers,Jewellers,jewellers,below,offline,,
08/01/06,81.55,Jewellers,Jewellers,jewellers,below,offline,,
09/01/06,75.29,Jewellers,Jewellers,jewellers,below,offline,,
10/01/06,78.78,Jewellers,Jewellers,jewellers,below,offline,,
11/01/06,98.77,Jewellers,Jewellers,jewellers,below,offline,,
12/01/06,224.46,Jewellers,Jewellers,jewellers,above,offline,,
01/01/07,71.19,Jewellers,Jewellers,jewellers,below,offline,,
02/01/07,75.05,Jewellers,Jewellers,jewellers,below,offline,,
03/01/07,81.36,Jewellers,Jewellers,jewellers,below,offline,,
04/01/07,76.11,Jewellers,Jewellers,jewellers,below,offline,,
05/01/07,80.93,Jewellers,Jewellers,jewellers,below,offline,,
06/01/07,86.53,Jewellers,Jewellers,jewellers,below,offline,,
07/01/07,92.14,Jewellers,Jewellers,jewellers,below,offline,,
08/01/07,89.06,Jewellers,Jewellers,jewellers,below,offline,,
09/01/07,80.49,Jewellers,Jewellers,jewellers,below,offline,,
10/01/07,86.68,Jewellers,Jewellers,jewellers,below,offline,,
11/01/07,103.17,Jewellers,Jewellers,jewellers,above,offline,,
12/01/07,219.98,Jewellers,Jewellers,jewellers,above,offline,,
01/01/08,73.74,Jewellers,Jewellers,jewellers,below,offline,,
02/01/08,80.80,Jewellers,Jewellers,jewellers,below,offline,,
03/01/08,84.39,Jewellers,Jewellers,jewellers,below,offline,,
04/01/08,76.41,Jewellers,Jewellers,jewellers,below,offline,,
05/01/08,81.37,Jewellers,Jewellers,jewellers,below,offline,,
06/01/08,87.45,Jewellers,Jewellers,jewellers,below,offline,,
07/01/08,91.90,Jewellers,Jewellers,jewellers,below,offline,,
08/01/08,86.07,Jewellers,Jewellers,jewellers,below,offline,,
09/01/08,81.49,Jewellers,Jewellers,jewellers,below,offline,,
10/01/08,80.16,Jewellers,Jewellers,jewellers,below,offline,,
11/01/08,83.71,Jewellers,Jewellers,jewellers,below,offline,,
12/01/08,197.72,Jewellers,Jewellers,jewellers,above,offline,,
01/01/09,75.04,Jewellers,Jewellers,jewellers,below,offline,,
02/01/09,77.89,Jewellers,Jewellers,jewellers,below,offline,,
03/01/09,84.52,Jewellers,Jewellers,jewellers,below,offline,,
04/01/09,76.01,Jewellers,Jewellers,jewellers,below,offline,,
05/01/09,79.07,Jewellers,Jewellers,jewellers,below,offline,,
06/01/09,85.77,Jewellers,Jewellers,jewellers,below,offline,,
07/01/09,91.64,Jewellers,Jewellers,jewellers,below,offline,,
08/01/09,84.58,Jewellers,Jewellers,jewellers,below,offline,,
09/01/09,86.36,Jewellers,Jewellers,jewellers,below,offline,,
10/01/09,83.46,Jewellers,Jewellers,jewellers,below,offline,,
11/01/09,105.09,Jewellers,Jewellers,jewellers,above,offline,,
12/01/09,200.55,Jewellers,Jewellers,jewellers,above,offline,,
01/01/10,69.95,Jewellers,Jewellers,jewellers,below,offline,,
02/01/10,79.92,Jewellers,Jewellers,jewellers,below,offline,,
03/01/10,90.65,Jewellers,Jewellers,jewellers,below,offline,,
04/01/10,77.94,Jewellers,Jewellers,jewellers,below,offline,,
05/01/10,84.28,Jewellers,Jewellers,jewellers,below,offline,,
06/01/10,94.04,Jewellers,Jewellers,jewellers,below,offline,,
07/01/10,101.52,Jewellers,Jewellers,jewellers,above,offline,,
08/01/10,92.67,Jewellers,Jewellers,jewellers,below,offline,,
09/01/10,85.60,Jewellers,Jewellers,jewellers,below,offline,,
10/01/10,86.41,Jewellers,Jewellers,jewellers,below,offline,,
11/01/10,110.52,Jewellers,Jewellers,jewellers,above,offline,,
12/01/10,194.76,Jewellers,Jewellers,jewellers,above,offline,,
01/01/11,87.19,Jewellers,Jewellers,jewellers,below,offline,,
02/01/11,90.66,Jewellers,Jewellers,jewellers,below,offline,,
03/01/11,95.55,Jewellers,Jewellers,jewellers,below,offline,,
04/01/11,92.88,Jewellers,Jewellers,jewellers,below,offline,,
05/01/11,104.86,Jewellers,Jewellers,jewellers,above,offline,,
06/01/11,113.12,Jewellers,Jewellers,jewellers,above,offline,,
07/01/11,120.22,Jewellers,Jewellers,jewellers,above,offline,,
08/01/11,107.95,Jewellers,Jewellers,jewellers,above,offline,,
09/01/11,104.01,Jewellers,Jewellers,jewellers,above,offline,,
10/01/11,103.60,Jewellers,Jewellers,jewellers,above,offline,,
11/01/11,125.21,Jewellers,Jewellers,jewellers,above,offline,,
12/01/11,226.34,Jewellers,Jewellers,jewellers,above,offline,,
01/01/12,93.87,Jewellers,Jewellers,jewellers,below,offline,,
02/01/12,100.15,Jewellers,Jewellers,jewellers,above,offline,,
03/01/12,91.11,Jewellers,Jewellers,jewellers,below,offline,,
04/01/12,98.53,Jewellers,Jewellers,jewellers,below,offline,,
05/01/12,106.32,Jewellers,Jewellers,jewellers,above,offline,,
06/01/12,107.13,Jewellers,Jewellers,jewellers,above,offline,,
07/01/12,115.08,Jewellers,Jewellers,jewellers,above,offline,,
08/01/12,106.77,Jewellers,Jewellers,jewellers,above,offline,,
09/01/12,102.49,Jewellers,Jewellers,jewellers,above,offline,,
10/01/12,103.73,Jewellers,Jewellers,jewellers,above,offline,,
11/01/12,124.12,Jewellers,Jewellers,jewellers,above,offline,,
12/01/12,225.70,Jewellers,Jewellers,jewellers,above,offline,,
01/01/13,91.27,Jewellers,Jewellers,jewellers,below,offline,,
02/01/13,96.13,Jewellers,Jewellers,jewellers,below,offline,,
03/01/13,100.99,Jewellers,Jewellers,jewellers,above,offline,,
04/01/13,102.69,Jewellers,Jewellers,jewellers,above,offline,,
05/01/13,106.70,Jewellers,Jewellers,jewellers,above,offline,,
06/01/13,111.00,Jewellers,Jewellers,jewellers,above,offline,,
07/01/13,121.81,Jewellers,Jewellers,jewellers,above,offline,,
08/01/13,115.92,Jewellers,Jewellers,jewellers,above,offline,,
09/01/13,110.19,Jewellers,Jewellers,jewellers,above,offline,,
10/01/13,108.88,Jewellers,Jewellers,jewellers,above,offline,,
11/01/13,128.63,Jewellers,Jewellers,jewellers,above,offline,,
12/01/13,206.14,Jewellers,Jewellers,jewellers,above,offline,,
01/01/14,99.08,Jewellers,Jewellers,jewellers,below,offline,,
02/01/14,98.68,Jewellers,Jewellers,jewellers,below,offline,,
03/01/14,111.51,Jewellers,Jewellers,jewellers,above,offline,,
04/01/14,103.11,Jewellers,Jewellers,jewellers,above,offline,,
01/01/05,131.96,Computer software,Computer software,computer software,above,online,,
02/01/05,111.85,Computer software,Computer software,computer software,above,online,,
03/01/05,121.80,Computer software,Computer software,computer software,above,online,,
04/01/05,106.42,Computer software,Computer software,computer software,above,online,,
05/01/05,109.50,Computer software,Computer software,computer software,above,online,,
06/01/05,104.06,Computer software,Computer software,computer software,above,online,,
07/01/05,103.86,Computer software,Computer software,computer software,above,online,,
08/01/05,118.94,Computer software,Computer software,computer software,above,online,,
09/01/05,128.97,Computer software,Computer software,computer software,above,online,,
10/01/05,132.91,Computer software,Computer software,computer software,above,online,,
11/01/05,140.38,Computer software,Computer software,computer software,above,online,,
12/01/05,164.53,Computer software,Computer software,computer software,above,online,,
01/01/06,145.25,Computer software,Computer software,computer software,above,online,,
02/01/06,116.35,Computer software,Computer software,computer software,above,online,,
03/01/06,133.78,Computer software,Computer software,computer software,above,online,,
04/01/06,112.09,Computer software,Computer software,computer software,above,online,,
05/01/06,124.11,Computer software,Computer software,computer software,above,online,,
06/01/06,103.16,Computer software,Computer software,computer software,above,online,,
07/01/06,103.42,Computer software,Computer software,computer software,above,online,,
08/01/06,111.58,Computer software,Computer software,computer software,above,online,,
09/01/06,117.76,Computer software,Computer software,computer software,above,online,,
10/01/06,126.35,Computer software,Computer software,computer software,above,online,,
11/01/06,134.56,Computer software,Computer software,computer software,above,online,,
12/01/06,152.10,Computer software,Computer software,computer software,above,online,,
01/01/07,134.54,Computer software,Computer software,computer software,above,online,,
02/01/07,109.44,Computer software,Computer software,computer software,above,online,,
03/01/07,109.53,Computer software,Computer software,computer software,above,online,,
04/01/07,96.30,Computer software,Computer software,computer software,below,online,,
05/01/07,100.95,Computer software,Computer software,computer software,above,online,,
06/01/07,96.94,Computer software,Computer software,computer software,below,online,,
07/01/07,103.28,Computer software,Computer software,computer software,above,online,,
08/01/07,108.63,Computer software,Computer software,computer software,above,online,,
